23711 JIDCESBN JIDCE JIDC 2 2012-01-01 50 ST 1199 C4 L1 B A Yes PXVO F9 60 LCBNEG # 200
18798 JVVTISBN JVVTI JVVT 1 2012-01-01 0 ST 1035.545 C1 L3 C A Yes PXVO F1 42 VWPVCL # 272
18798 JIDTZKBC JIDTZ JIDT 1 2012-01-01 0 ST 1067.03 C1 L3 C A Yes PXVO F1 42 VWPVCL # 272
18798 JIBTEQBO JIBTE JIBT 1 2012-01-01 0 ST 1029.8 C1 L3 C A Yes PXVO F1 42 VWPVCL # 272
18798 JIHTTBBI JIHTT JIHT 1 2012-01-01 0 ST 978.29 C1 L3 C A Yes PXVO F1 42 VWPVCL # 272
18798 JIZTTSBO JIZTT JIZT 1 2012-01-01 0 ST 966.83 C1 L3 C A Yes PXVO F1 42 VWPVCL # 272
22184 WMUPTSBC WMUPT WMUP 5 2012-01-01 1 ST 969.8 C1 L1 B I Yes PXVO F10 62 HYVDIH # 347
22184 JVVETSBC JVVET JVVE 4 2012-01-01 7 ST 1313.255 C1 L1 B I Yes PXVO F10 62 HYVDIH # 347
22184 JIDETSBF JIDET JIDE 4 2012-01-01 3 ST 1177.7 C1 L1 B I Yes PXVO F10 62 HYVDIH # 347
22184 JIBETSBC JIBET JIBE 4 2012-01-01 1 ST 953.03 C1 L1 B I Yes PXVO F10 62 HYVDIH # 347
3090 WMUPTSBC WMUPT WMUP 5 2012-01-01 1 ST 953 C3 L3 C I Yes PXVO F7 32 BWRHBU # 342
3090 JVVRCSNU JVVRC JVVR 3 2012-01-01 1 ST 953 C3 L3 C I Yes PXVO F7 32 BWRHBU # 342
22634 JIDETSBC JIDET JIDE 4 2012-01-01 1 ST 1089.875 C3 L1 C N Yes PXVO F7 22 BUBTTU # 333
6383 WMUPTSBC WMUPT WMUP 5 2012-01-01 2 ST 953 C1 L3 C I Yes PXVO F3 77 IXINGE # 529
6383 JVVETSBC JVVET JVVE 4 2012-01-01 1 ST 953 C1 L3 C I Yes PXVO F3 77 IXINGE # 529
20665 WMUPTSBC WMUPT WMUP 5 2012-01-01 1 ST 953 C2 L1 C N Yes PXVO F8 74 AWFOCZ # 73
20665 JIBCTSYW JIBCT JIBC 2 2012-01-01 40 ST 3237.8 C2 L1 C N Yes PXVO F8 74 AWFOCZ # 73
3565 WMUPTSBC WMUPT WMUP 5 2012-01-01 1 ST 953 C1 L4 C I Yes PXVO F7 34 VWMRGL X 281
3565 JIBETSBC JIBET JIBE 4 2012-01-01 1 ST 953 C1 L4 C I Yes PXVO F7 34 VWMRGL X 281
3565 JIHCTSBC JIHCT JIHC 2 2012-01-01 50 ST 996.5 C1 L4 C I Yes PXVO F7 34 VWMRGL X 281
3565 JIHETSBC JIHET JIHE 4 2012-01-01 2 ST 953 C1 L4 C I Yes PXVO F7 34 VWMRGL X 281
3565 JIWETSBF JIWET JIWE 4 2012-01-01 1 ST 953 C1 L4 C I Yes PXVO F7 34 VWMRGL X 281
30806 JIDCESBK JIDCE JIDC 2 2012-01-01 1 ST 996.5 C2 L4 D N Yes PXVO F3 5 INBVUE # 323
30806 JIBETSBC JIBET JIBE 4 2012-01-01 1 ST 966.35 C2 L4 D N Yes PXVO F3 5 INBVUE # 323
25359 JIBTICBO JIBTI JIBT 1 2012-01-01 1 ST 3096.5 C3 L4 E N Yes PXVO F3 32 IAMNIE # 524
3207 JIDETSBC JIDET JIDE 4 2012-01-01 2 ST 962.3 C2 L3 C A Yes PXVO F2 102 LGPVIG # 67
3207 JIBETSBC JIBET JIBE 4 2012-01-01 1 ST 964.55 C2 L3 C A Yes PXVO F2 102 LGPVIG # 67
31870 XFWRTSBC XFWRT XFWR 3 2012-01-01 1 ST 968.6 C3 L3 C N Yes PXVO F2 9 AFFNBZ # 544
31870 WMUPTSBC WMUPT WMUP 5 2012-01-01 1 ST 953 C3 L3 C N Yes PXVO F2 9 AFFNBZ # 544
31870 JISREBBO JISRE JISR 3 2012-01-01 2 ST 1172.99 C3 L3 C N Yes PXVO F2 9 AFFNBZ # 544
31870 JISRGSBO JISRG JISR 3 2012-01-01 1 ST 1093.37 C3 L3 C N Yes PXVO F2 9 AFFNBZ # 544
31870 JIZTIQBO JIZTI JIZT 1 2012-01-01 1 ST 1151.915 C3 L3 C N Yes PXVO F2 9 AFFNBZ # 544
8805 YSTCTBBC YSTCT YSTC 2 2012-01-01 10 ST 1070.75 C1 L4 C N Yes PXVO F2 48 KFFHGA # 224
1944 JVVCTBBC JVVCT JVVC 2 2012-01-01 1 ST 1599.635 C1 L4 C N Yes PXVO F6 17 AWRRIZ # 79
1944 JVVCESBC JVVCE JVVC 2 2012-01-01 1 ST 1021.865 C1 L4 C N Yes PXVO F6 17 AWRRIZ # 79
15055 XPSCIKBO XPSCI XPSC 2 2012-01-01 1 ST 1012.79 C1 L4 D N Yes PXVO F3 6 HWRRCH # 460
15055 XPSCIKBC XPSCI XPSC 2 2012-01-01 4 ST 1269.68 C1 L4 D N Yes PXVO F3 6 HWRRCH # 460
12911 WMUPTSBC WMUPT WMUP 5 2012-01-01 1 ST 953 C2 L2 C N Yes PXVO F6 5 HYPTIH # 471
12911 JVVCESBC JVVCE JVVC 2 2012-01-01 1 ST 1671.8 C2 L2 C N Yes PXVO F6 5 HYPTIH # 471
12911 JIBCTSBC JIBCT JIBC 2 2012-01-01 1 ST 1194.5 C2 L2 C N Yes PXVO F6 5 HYPTIH # 471
6155 WMUPTSBC WMUPT WMUP 5 2012-01-01 1 ST 953 C3 L1 C N No PXVO F9 14 XAVNUV # 209
6155 XOKCIMBW XOKCI XOKC 2 2012-01-01 252 ST 1778.555 C3 L1 C N No PXVO F9 14 XAVNUV # 209
5680 XODCIKBW XODCI XODC 2 2012-01-01 0 ST 953 C3 L3 C N Yes PXVO F8 22 LAIKCG # 139
